clubs,date,facilities,food,happiness,helpful,internet,location,opportunities,rank,reputation,school,social,unhelpful
3,07/21/2015,3,5,4,1,3,4,5,52,4,Bates College,4,0
5,04/29/2015,3,4,4,5,3,4,4,52,5,Bates College,4,0
4,03/11/2015,5,4,4,4,3,4,5,52,4,Bates College,5,1
5,01/18/2015,4,4,5,4,2,2,5,52,4,Bates College,5,2
4,01/05/2015,4,5,4,3,4,2,5,52,5,Bates College,5,0
5,12/27/2014,4,5,5,3,4,4,5,52,5,Bates College,5,1
5,12/17/2014,4,5,4,3,4,3,5,52,4,Bates College,4,0
3,12/11/2014,4,5,5,1,4,2,4,52,4,Bates College,4,0
5,12/01/2014,5,5,5,2,5,3,5,52,5,Bates College,5,0
4,11/23/2014,3,5,4,3,3,2,5,52,4,Bates College,4,0
5,11/14/2014,5,5,5,4,5,3,5,52,5,Bates College,5,0
4,11/02/2014,2,3,3,1,1,3,3,52,4,Bates College,3,0
5,01/28/2014,5,5,5,2,5,5,5,52,5,Bates College,5,1
5,12/04/2013,4,4,4,2,3,3,5,52,4,Bates College,4,0
3,12/03/2013,2,5,3,1,3,1,3,52,5,Bates College,3,0
1,10/30/2013,1,1,1,1,1,1,1,52,2,Bates College,1,10
3,09/17/2013,4,5,5,1,4,4,5,52,5,Bates College,4,0
5,05/19/2013,5,5,5,0,5,5,5,52,5,Bates College,5,2
5,04/08/2013,3,5,5,3,5,4,5,52,5,Bates College,4,0
4,08/10/2012,5,5,4,1,3,4,5,52,3,Bates College,5,0
5,03/06/2012,5,5,5,0,3,3,5,52,5,Bates College,5,0
4,01/26/2012,5,5,5,0,4,3,5,52,5,Bates College,5,0
5,12/15/2011,4,5,4,0,4,5,5,52,5,Bates College,4,0
5,11/02/2011,5,5,5,0,4,2,5,52,5,Bates College,5,0
5,10/31/2011,5,5,4,0,3,2,5,52,5,Bates College,5,0
5,10/09/2011,5,5,5,0,4,4,5,52,5,Bates College,5,0
4,08/01/2011,4,5,5,0,4,3,5,52,4,Bates College,4,0
5,07/03/2011,3,5,4,0,3,3,5,52,4,Bates College,4,0
5,05/24/2011,5,5,5,0,5,5,5,52,5,Bates College,5,0
5,03/19/2011,5,5,5,0,5,5,5,52,5,Bates College,5,0
5,11/09/2010,5,5,5,0,5,5,5,52,5,Bates College,5,0
5,11/07/2010,5,5,4,0,5,3,5,52,5,Bates College,5,0
4,10/28/2010,5,5,5,0,4,3,5,52,5,Bates College,5,0
5,08/16/2010,5,5,5,0,5,5,5,52,5,Bates College,5,0
4,04/14/2010,4,5,3,0,3,2,5,52,5,Bates College,5,0
4,05/24/2017,4,3,5,0,5,5,4,53,4,Whitman College,4,0
5,04/12/2017,4,4,4,0,5,2,4,53,4,Whitman College,4,0
4,04/09/2017,4,4,3,3,4,3,3,53,4,Whitman College,4,0
4,01/17/2017,4,5,4,0,5,2,5,53,4,Whitman College,4,0
4,02/15/2016,5,3,4,1,4,4,3,53,4,Whitman College,3,0
5,02/10/2016,5,5,5,2,5,2,5,53,5,Whitman College,5,0
4,12/14/2015,5,3,3,0,5,4,4,53,4,Whitman College,4,0
5,12/10/2015,5,5,5,1,4,5,5,53,5,Whitman College,5,0
4,06/01/2015,5,4,5,1,4,4,4,53,5,Whitman College,5,0
5,05/19/2015,5,3,4,0,4,4,4,53,4,Whitman College,3,1
3,04/28/2015,5,4,4,0,5,4,4,53,4,Whitman College,4,0
5,04/17/2014,5,3,5,2,5,3,5,53,5,Whitman College,5,0
5,05/26/2013,5,5,5,4,5,5,5,53,5,Whitman College,5,0
5,12/14/2012,5,5,5,4,4,4,5,53,5,Whitman College,5,0
4,05/14/2012,5,5,5,4,5,2,2,53,5,Whitman College,4,0
5,02/11/2012,5,5,5,0,3,4,4,53,5,Whitman College,4,1
4,02/06/2012,5,4,5,0,4,5,5,53,5,Whitman College,4,0
5,10/19/2011,5,4,5,0,4,2,2,53,5,Whitman College,5,0
3,10/04/2011,5,4,5,0,5,2,2,53,4,Whitman College,3,0
5,08/08/2011,5,5,5,1,4,3,3,53,5,Whitman College,4,0
5,08/06/2011,5,4,5,0,5,4,5,53,5,Whitman College,5,0
5,07/17/2011,5,5,4,0,5,4,5,53,5,Whitman College,5,0
5,05/17/2011,5,5,5,0,5,5,5,53,5,Whitman College,5,0
5,04/17/2011,5,5,5,0,5,5,5,53,5,Whitman College,5,0
3,02/09/2011,5,4,3,0,5,2,5,53,5,Whitman College,5,0
5,11/07/2010,5,5,4,0,5,4,5,53,5,Whitman College,5,0
3,08/20/2010,5,3,4,0,3,3,5,53,5,Whitman College,5,0
4,08/12/2010,5,5,4,0,4,5,5,53,5,Whitman College,5,0
4,06/25/2010,5,3,3,0,3,3,5,53,5,Whitman College,5,0
3,04/14/2010,5,4,5,0,3,3,5,53,5,Whitman College,5,0
4,05/23/2017,5,4,5,0,4,5,4,54,4,Smith College,4,0
4,04/24/2017,5,5,5,1,5,4,4,54,5,Smith College,4,0
4,04/04/2017,4,4,4,0,3,4,5,54,4,Smith College,4,0
4,02/06/2017,5,4,3,1,4,4,4,54,5,Smith College,3,0
3,01/18/2017,3,3,3,1,2,4,4,54,4,Smith College,3,0
4,12/25/2016,5,3,4,0,4,4,5,54,5,Smith College,3,0
4,12/01/2016,5,4,4,1,5,4,5,54,5,Smith College,4,0
2,11/28/2016,4,3,1,0,2,2,3,54,4,Smith College,2,1
4,11/23/2016,3,4,4,0,5,4,4,54,5,Smith College,4,0
4,11/02/2016,3,2,1,0,2,3,4,54,4,Smith College,3,3
4,11/02/2016,5,2,3,0,4,3,5,54,5,Smith College,1,0
4,10/31/2016,5,3,4,0,3,4,4,54,5,Smith College,4,0
4,10/25/2016,4,3,4,0,4,5,4,54,5,Smith College,3,0
3,10/19/2016,4,3,4,1,5,5,5,54,5,Smith College,3,0
3,08/24/2016,5,3,4,1,4,4,4,54,4,Smith College,4,0
3,02/29/2016,3,2,3,3,4,3,4,54,5,Smith College,1,1
4,02/26/2016,4,3,5,0,4,4,5,54,4,Smith College,5,1
4,02/14/2016,4,3,5,0,3,4,4,54,5,Smith College,4,0
4,01/21/2016,5,4,5,0,3,4,4,54,5,Smith College,4,0
4,12/19/2015,5,3,4,0,4,4,5,54,5,Smith College,3,2
5,12/12/2015,3,2,1,3,3,3,3,54,5,Smith College,4,0
4,11/13/2015,3,4,4,1,3,5,4,54,4,Smith College,4,0
4,11/12/2015,3,3,2,0,5,4,5,54,5,Smith College,4,0
5,11/09/2015,3,4,4,0,3,5,5,54,5,Smith College,4,0
5,11/09/2015,5,3,4,0,2,5,5,54,5,Smith College,5,0
4,11/01/2015,4,3,3,0,3,4,4,54,5,Smith College,5,0
2,09/08/2015,3,2,2,3,2,2,2,54,3,Smith College,3,0
5,09/08/2015,4,3,5,0,3,4,5,54,4,Smith College,5,0
4,05/17/2015,4,3,1,2,3,3,3,54,4,Smith College,4,1
5,04/17/2015,5,3,4,0,2,4,5,54,4,Smith College,5,0
4,04/06/2015,5,3,3,0,1,4,4,54,5,Smith College,5,0
5,04/06/2015,4,3,4,1,2,4,4,54,5,Smith College,4,0
4,04/05/2015,4,3,4,0,2,4,5,54,5,Smith College,5,0
5,02/28/2015,5,3,2,0,2,5,5,54,5,Smith College,5,0
5,02/17/2015,3,3,3,0,3,3,5,54,5,Smith College,4,0
4,02/07/2015,5,3,3,1,3,5,5,54,4,Smith College,5,0
5,01/27/2015,5,5,5,0,5,5,5,54,5,Smith College,5,2
4,01/25/2015,4,4,4,0,4,3,5,54,5,Smith College,4,0
5,01/24/2015,3,5,5,1,4,4,5,54,5,Smith College,4,0
5,01/13/2015,5,3,4,0,4,5,5,54,5,Smith College,5,0
5,12/10/2014,4,3,5,0,4,4,5,54,5,Smith College,5,0
5,11/10/2014,5,3,4,2,4,5,5,54,5,Smith College,5,3
5,11/10/2014,4,4,5,2,4,4,5,54,5,Smith College,4,0
4,11/05/2014,4,3,5,4,3,5,5,54,5,Smith College,5,2
5,10/19/2014,5,3,4,1,4,5,5,54,4,Smith College,5,0
5,10/18/2014,4,3,2,2,3,3,4,54,5,Smith College,4,0
5,10/08/2014,4,3,3,1,4,4,4,54,5,Smith College,5,0
4,09/25/2014,5,3,5,0,4,4,5,54,5,Smith College,5,0
5,09/18/2014,5,4,4,2,3,4,5,54,5,Smith College,5,0
4,09/18/2014,4,5,3,0,3,2,5,54,5,Smith College,5,0
5,09/07/2014,4,5,4,1,3,5,5,54,5,Smith College,5,1
5,08/01/2014,5,5,5,0,5,5,5,54,5,Smith College,5,0
3,06/23/2014,4,3,3,1,4,4,5,54,5,Smith College,5,1
3,05/23/2014,3,3,3,1,5,2,5,54,4,Smith College,4,0
5,01/16/2014,5,3,4,1,3,5,5,54,5,Smith College,5,0
5,10/23/2013,5,3,3,0,3,5,5,54,5,Smith College,5,0
4,08/29/2013,5,4,4,0,5,5,5,54,5,Smith College,5,0
5,05/08/2013,4,3,4,1,3,5,5,54,5,Smith College,5,1
5,03/22/2013,5,3,3,2,5,4,5,54,5,Smith College,5,0
5,03/02/2013,5,4,4,1,3,5,5,54,5,Smith College,5,0
5,01/17/2013,3,4,3,0,4,5,5,54,5,Smith College,4,0
5,01/12/2013,5,3,4,0,4,4,5,54,5,Smith College,5,0
5,01/07/2013,5,4,3,0,3,5,5,54,4,Smith College,5,0
5,12/04/2012,5,4,3,0,5,5,5,54,5,Smith College,5,0
4,12/02/2012,5,3,3,0,2,3,5,54,5,Smith College,5,0
4,11/08/2012,5,3,4,0,5,5,5,54,5,Smith College,5,0
5,11/06/2012,5,4,5,0,4,5,5,54,5,Smith College,5,0
5,10/11/2012,5,4,5,0,4,5,5,54,5,Smith College,5,0
5,09/09/2012,5,4,5,0,4,5,5,54,5,Smith College,5,0
3,08/29/2012,3,4,2,0,3,4,5,54,4,Smith College,3,0
5,08/01/2012,5,4,3,0,4,5,5,54,5,Smith College,5,0
5,04/25/2012,5,5,5,0,5,5,5,54,5,Smith College,5,0
5,04/13/2012,4,5,5,0,5,5,5,54,5,Smith College,5,0
4,04/12/2012,5,4,3,0,4,4,5,54,5,Smith College,5,0
5,04/12/2012,5,3,4,0,3,5,5,54,5,Smith College,5,0
4,04/01/2012,5,4,4,0,3,3,5,54,4,Smith College,5,0
4,03/14/2012,5,4,4,0,5,5,5,54,5,Smith College,5,0
5,02/10/2012,5,4,5,0,5,3,5,54,5,Smith College,5,0
5,01/26/2012,4,4,3,0,5,5,5,54,5,Smith College,5,0
5,01/26/2012,5,5,5,0,5,5,5,54,5,Smith College,5,0
4,01/21/2012,4,4,4,0,4,4,5,54,5,Smith College,4,0
4,01/11/2012,4,5,1,0,4,2,1,54,4,Smith College,4,0
5,12/18/2011,5,4,5,0,4,5,5,54,5,Smith College,5,0
5,12/15/2011,3,4,2,0,5,3,1,54,4,Smith College,4,0
5,12/14/2011,5,5,5,0,5,5,5,54,5,Smith College,5,0
4,11/16/2011,4,3,5,0,5,4,5,54,5,Smith College,5,0
4,10/08/2011,4,4,4,0,4,4,5,54,4,Smith College,4,0
4,09/08/2011,5,3,3,0,5,3,5,54,5,Smith College,5,0
5,09/06/2011,5,3,4,0,5,5,5,54,4,Smith College,5,0
5,08/24/2011,5,5,5,0,4,5,5,54,5,Smith College,5,0
5,08/12/2011,5,5,5,0,5,5,5,54,5,Smith College,5,0
4,07/28/2011,5,2,3,0,5,4,5,54,5,Smith College,5,0
5,07/06/2011,5,5,5,0,5,5,5,54,5,Smith College,5,0
2,06/22/2011,4,4,4,0,3,5,5,54,4,Smith College,4,0
5,06/21/2011,5,4,3,0,4,5,3,54,4,Smith College,5,0
4,06/20/2011,4,4,3,0,4,5,5,54,4,Smith College,5,0
5,04/21/2011,5,4,4,0,4,5,5,54,5,Smith College,5,0
5,04/11/2011,5,5,5,0,5,5,5,54,5,Smith College,5,0
4,04/08/2011,5,4,2,0,3,5,5,54,4,Smith College,5,0
4,04/07/2011,3,4,3,0,3,4,5,54,4,Smith College,3,0
5,04/04/2011,5,5,4,0,4,3,5,54,5,Smith College,5,0
3,04/03/2011,5,3,3,0,3,4,5,54,5,Smith College,5,0
4,03/17/2011,5,5,3,0,3,2,5,54,4,Smith College,5,0
5,03/04/2011,5,3,3,0,5,5,5,54,5,Smith College,5,0
4,01/22/2011,4,3,2,0,4,3,5,54,5,Smith College,4,0
5,12/28/2010,5,3,4,0,4,4,5,54,5,Smith College,5,0
5,11/11/2010,5,4,5,0,4,5,5,54,5,Smith College,5,0
5,11/07/2010,3,3,1,0,4,4,3,54,4,Smith College,4,0
5,10/27/2010,5,5,5,0,5,5,5,54,5,Smith College,5,0
5,10/15/2010,5,5,5,0,5,5,5,54,5,Smith College,5,0
5,10/15/2010,5,5,5,0,5,5,5,54,5,Smith College,5,0
5,10/15/2010,5,5,5,0,5,5,5,54,5,Smith College,5,0
5,10/15/2010,5,5,5,0,5,5,5,54,5,Smith College,5,0
5,10/15/2010,5,5,5,0,5,5,5,54,5,Smith College,5,0
5,10/15/2010,5,5,5,0,5,5,5,54,5,Smith College,5,0
5,10/01/2010,5,5,5,0,5,5,5,54,5,Smith College,5,0
4,09/26/2010,5,4,3,0,4,4,5,54,5,Smith College,5,0
4,09/23/2010,4,3,3,0,3,5,5,54,5,Smith College,5,0
2,09/13/2010,3,3,1,0,5,5,3,54,4,Smith College,4,0
4,09/09/2010,5,2,4,0,4,4,5,54,5,Smith College,5,0
5,09/02/2010,5,5,3,0,2,5,5,54,5,Smith College,5,0
5,09/02/2010,5,4,4,0,2,5,5,54,4,Smith College,5,0
4,09/01/2010,5,2,4,0,2,4,5,54,5,Smith College,5,0
5,08/18/2010,4,3,4,0,4,4,5,54,5,Smith College,5,0
4,08/15/2010,5,4,3,0,3,5,5,54,4,Smith College,5,0
5,08/04/2010,5,4,2,0,5,4,5,54,5,Smith College,5,0
3,06/16/2017,3,3,3,0,3,4,4,55,5,Lafayette College,3,0
3,06/11/2017,3,3,3,0,3,4,4,55,4,Lafayette College,3,0
3,05/14/2017,3,3,3,0,3,3,4,55,5,Lafayette College,2,0
4,04/27/2017,4,3,4,0,3,4,5,55,4,Lafayette College,4,0
5,03/21/2017,4,4,5,0,3,5,5,55,5,Lafayette College,4,1
2,03/03/2017,4,3,5,0,3,4,5,55,4,Lafayette College,3,0
4,01/26/2017,5,4,5,0,5,4,5,55,5,Lafayette College,4,0
4,11/21/2016,4,3,4,0,3,4,5,55,5,Lafayette College,4,0
4,11/10/2016,4,3,4,0,3,4,4,55,4,Lafayette College,4,0
3,11/10/2016,4,4,5,0,4,3,4,55,4,Lafayette College,3,1
4,10/31/2016,5,3,2,1,3,3,4,55,4,Lafayette College,1,0
5,09/02/2016,5,4,5,1,4,4,4,55,4,Lafayette College,3,1
3,04/13/2016,4,3,3,2,4,3,3,55,4,Lafayette College,3,1
3,03/12/2016,5,4,1,5,3,2,2,55,4,Lafayette College,2,1
4,02/15/2016,4,5,5,2,4,3,5,55,4,Lafayette College,3,0
4,12/17/2015,5,4,5,2,3,4,4,55,4,Lafayette College,4,1
1,12/16/2015,4,5,1,0,2,1,2,55,2,Lafayette College,3,9
1,11/09/2015,4,3,3,4,3,2,5,55,4,Lafayette College,2,0
4,10/30/2015,5,3,4,3,3,4,4,55,4,Lafayette College,5,0
4,08/24/2015,5,3,5,2,4,4,5,55,4,Lafayette College,5,0
5,08/19/2015,5,4,4,4,4,5,5,55,5,Lafayette College,5,0
4,07/26/2015,4,3,4,1,4,4,5,55,4,Lafayette College,5,0
5,07/23/2015,5,3,4,3,3,3,5,55,4,Lafayette College,5,0
4,04/23/2015,5,3,3,1,3,3,3,55,3,Lafayette College,5,1
4,04/05/2015,4,3,4,2,4,2,5,55,4,Lafayette College,4,1
3,12/23/2014,4,2,4,3,5,3,5,55,5,Lafayette College,4,0
5,12/11/2014,5,3,3,1,3,3,4,55,5,Lafayette College,5,0
4,12/07/2014,3,4,4,1,4,3,5,55,5,Lafayette College,4,1
5,11/12/2014,5,5,5,2,5,5,5,55,5,Lafayette College,5,5
4,11/06/2014,5,2,5,1,5,3,5,55,4,Lafayette College,5,0
4,10/20/2014,4,3,3,4,3,3,3,55,4,Lafayette College,5,3
4,10/19/2014,5,4,3,0,4,3,4,55,4,Lafayette College,4,3
3,10/17/2014,4,3,2,2,2,2,3,55,4,Lafayette College,4,0
5,09/17/2014,4,5,4,1,5,3,5,55,4,Lafayette College,4,0
5,08/04/2014,5,4,3,2,5,4,5,55,5,Lafayette College,5,0
4,07/28/2014,5,4,4,0,4,4,5,55,4,Lafayette College,5,1
5,04/25/2014,5,5,5,1,3,4,5,55,5,Lafayette College,5,0
5,11/11/2013,5,5,5,0,5,4,5,55,5,Lafayette College,5,0
5,08/21/2013,5,5,5,0,5,5,5,55,5,Lafayette College,5,0
5,05/09/2013,5,4,3,0,4,4,5,55,5,Lafayette College,5,0
5,01/23/2013,5,4,2,1,4,5,5,55,5,Lafayette College,5,0
5,11/14/2012,5,4,5,0,4,5,5,55,5,Lafayette College,5,0
4,11/04/2012,4,4,4,0,4,4,5,55,5,Lafayette College,5,0
5,10/04/2012,5,3,4,0,3,4,5,55,5,Lafayette College,5,0
5,07/23/2012,5,5,5,0,5,5,5,55,5,Lafayette College,5,0
5,04/17/2012,5,5,5,0,5,5,5,55,5,Lafayette College,5,0
3,03/07/2012,3,2,1,0,3,1,1,55,3,Lafayette College,4,0
4,01/25/2012,5,2,2,0,4,2,5,55,4,Lafayette College,5,0
4,01/17/2012,5,3,4,0,3,2,5,55,4,Lafayette College,5,0
4,01/17/2012,5,3,4,0,3,2,5,55,4,Lafayette College,5,0
4,12/22/2011,5,3,4,0,4,2,5,55,4,Lafayette College,5,0
2,12/19/2011,4,3,3,0,4,2,3,55,3,Lafayette College,4,0
5,12/06/2011,5,5,4,0,5,5,5,55,5,Lafayette College,5,0
5,11/17/2011,5,2,3,0,4,5,5,55,5,Lafayette College,5,0
5,11/17/2011,5,4,5,0,5,4,5,55,5,Lafayette College,5,0
4,07/30/2011,5,2,4,0,5,3,5,55,4,Lafayette College,5,0
3,07/25/2011,4,2,1,0,4,1,1,55,1,Lafayette College,4,0
4,07/15/2011,5,3,4,0,4,4,5,55,5,Lafayette College,5,0
4,06/25/2011,5,3,3,0,4,2,5,55,5,Lafayette College,5,0
4,04/15/2011,5,4,5,0,5,5,5,55,4,Lafayette College,5,0
4,04/04/2011,5,3,4,0,5,3,5,55,5,Lafayette College,5,0
1,03/30/2011,2,2,1,0,5,1,1,55,3,Lafayette College,3,0
5,03/12/2011,5,5,5,0,5,5,5,55,5,Lafayette College,5,0
3,01/26/2011,2,2,2,0,3,3,3,55,3,Lafayette College,2,0
5,01/24/2011,5,3,4,0,5,3,5,55,4,Lafayette College,5,0
5,01/16/2011,5,5,5,0,5,5,5,55,5,Lafayette College,5,0
5,01/16/2011,5,5,5,0,5,5,5,55,5,Lafayette College,5,0
5,01/16/2011,5,5,5,0,5,5,5,55,5,Lafayette College,5,0
5,11/17/2010,5,5,5,0,5,5,5,55,5,Lafayette College,5,0
3,11/07/2010,4,2,1,0,4,1,1,55,3,Lafayette College,4,0
5,11/01/2010,5,1,4,0,3,4,5,55,5,Lafayette College,5,0
5,10/28/2010,5,5,4,0,4,5,5,55,5,Lafayette College,5,0
4,10/26/2010,5,3,5,0,4,3,5,55,4,Lafayette College,5,0
2,09/06/2010,3,2,1,0,5,1,1,55,3,Lafayette College,4,0
3,08/29/2010,5,3,4,0,5,2,5,55,4,Lafayette College,5,0
5,08/17/2010,5,4,5,0,5,4,5,55,5,Lafayette College,5,0
1,07/26/2010,1,1,1,0,1,1,1,55,1,Lafayette College,1,0
5,07/10/2010,5,5,5,0,5,5,5,55,5,Lafayette College,5,0
4,01/12/2017,4,3,4,0,4,4,4,56,4,Franklin and Marshall College,3,0
3,12/30/2016,3,3,3,2,2,4,4,56,4,Franklin and Marshall College,3,1
4,12/29/2016,4,3,3,1,2,4,4,56,5,Franklin and Marshall College,3,1
3,12/06/2016,4,4,3,0,4,4,4,56,5,Franklin and Marshall College,4,0
4,11/15/2016,5,3,5,0,3,4,5,56,4,Franklin and Marshall College,4,0
4,05/08/2016,5,3,5,1,3,4,5,56,5,Franklin and Marshall College,5,0
4,04/06/2016,4,3,5,1,3,3,4,56,4,Franklin and Marshall College,4,0
4,03/26/2016,4,3,5,2,5,4,5,56,5,Franklin and Marshall College,5,0
2,03/26/2016,4,3,3,2,3,4,4,56,4,Franklin and Marshall College,3,0
4,03/25/2016,5,3,5,0,3,5,4,56,4,Franklin and Marshall College,4,0
4,12/31/2015,4,2,5,5,4,3,5,56,5,Franklin and Marshall College,3,0
4,12/14/2015,4,3,5,1,3,4,4,56,4,Franklin and Marshall College,4,1
4,11/02/2015,5,2,5,2,3,5,4,56,4,Franklin and Marshall College,4,1
4,11/02/2015,5,2,4,0,3,4,4,56,5,Franklin and Marshall College,3,0
3,10/05/2015,5,3,5,0,2,4,3,56,4,Franklin and Marshall College,4,0
1,08/08/2015,5,3,5,0,3,4,5,56,5,Franklin and Marshall College,4,1
5,02/19/2015,5,3,2,4,2,4,5,56,4,Franklin and Marshall College,3,0
4,01/15/2015,2,1,1,11,1,1,2,56,3,Franklin and Marshall College,2,14
4,12/15/2014,5,2,3,5,4,4,4,56,5,Franklin and Marshall College,3,1
4,11/25/2014,4,3,4,7,3,4,4,56,5,Franklin and Marshall College,4,3
5,11/17/2014,5,5,5,7,5,5,5,56,5,Franklin and Marshall College,5,3
5,11/17/2014,5,5,5,8,5,5,5,56,5,Franklin and Marshall College,5,2
4,11/16/2014,3,2,4,2,4,3,4,56,5,Franklin and Marshall College,3,1
3,11/05/2014,5,1,4,5,5,3,5,56,5,Franklin and Marshall College,5,0
5,10/30/2014,4,3,4,4,5,5,5,56,5,Franklin and Marshall College,5,2
1,10/22/2014,3,1,1,7,4,1,1,56,1,Franklin and Marshall College,3,12
3,10/14/2014,4,3,3,2,3,3,3,56,4,Franklin and Marshall College,4,0
5,10/07/2014,4,2,4,12,3,4,5,56,5,Franklin and Marshall College,5,0
5,05/19/2014,5,5,5,1,5,5,3,56,5,Franklin and Marshall College,5,1
5,11/05/2013,5,3,5,5,2,4,5,56,5,Franklin and Marshall College,5,0
5,11/03/2013,5,4,5,1,4,4,5,56,5,Franklin and Marshall College,5,2
5,09/03/2013,5,4,4,1,5,5,5,56,5,Franklin and Marshall College,5,1
5,04/24/2013,5,3,4,3,5,5,5,56,5,Franklin and Marshall College,5,0
4,04/01/2013,5,4,4,1,5,5,5,56,5,Franklin and Marshall College,5,0
4,12/26/2012,3,3,2,1,3,2,3,56,4,Franklin and Marshall College,3,1
4,10/30/2012,4,3,3,1,3,4,5,56,5,Franklin and Marshall College,5,0
3,07/20/2012,4,3,2,1,3,2,3,56,4,Franklin and Marshall College,4,2
4,05/06/2012,3,2,2,1,2,3,5,56,5,Franklin and Marshall College,4,0
4,05/06/2012,3,2,2,0,2,3,5,56,5,Franklin and Marshall College,4,1
4,03/22/2012,5,4,4,1,5,4,5,56,5,Franklin and Marshall College,5,0
5,01/18/2012,5,4,4,0,5,5,5,56,5,Franklin and Marshall College,5,0
4,12/13/2011,5,1,2,0,2,4,5,56,5,Franklin and Marshall College,5,0
2,12/13/2011,3,1,2,0,2,3,3,56,4,Franklin and Marshall College,4,0
5,11/27/2011,5,2,5,0,3,4,5,56,4,Franklin and Marshall College,5,0
4,11/10/2011,4,3,3,0,5,3,5,56,5,Franklin and Marshall College,4,0
4,10/28/2011,4,4,5,0,5,5,5,56,5,Franklin and Marshall College,4,0
4,08/30/2011,4,3,4,0,3,4,5,56,5,Franklin and Marshall College,5,0
5,08/21/2011,5,5,5,0,5,4,5,56,5,Franklin and Marshall College,5,0
5,08/03/2011,4,4,4,0,5,4,5,56,5,Franklin and Marshall College,5,0
5,04/12/2011,4,3,4,0,3,4,5,56,5,Franklin and Marshall College,5,0
5,03/13/2011,4,4,4,0,5,3,5,56,5,Franklin and Marshall College,5,0
5,03/13/2011,4,4,4,0,5,3,5,56,5,Franklin and Marshall College,5,0
4,01/22/2011,4,3,3,0,3,3,5,56,5,Franklin and Marshall College,4,1
3,01/11/2011,3,2,2,0,2,3,1,56,4,Franklin and Marshall College,3,0
5,11/22/2010,5,4,5,0,5,4,5,56,5,Franklin and Marshall College,5,0
3,11/02/2010,3,3,2,0,3,3,3,56,4,Franklin and Marshall College,4,0
5,11/01/2010,4,4,3,0,3,4,5,56,5,Franklin and Marshall College,4,0
4,11/01/2010,4,3,4,0,3,3,5,56,5,Franklin and Marshall College,5,0
5,10/27/2010,3,3,4,0,2,4,3,56,5,Franklin and Marshall College,3,0
5,10/26/2010,4,3,4,0,3,4,5,56,4,Franklin and Marshall College,5,0
5,10/23/2010,4,3,3,0,4,4,5,56,5,Franklin and Marshall College,5,0
4,10/21/2010,5,1,4,0,3,3,5,56,5,Franklin and Marshall College,5,0
1,10/20/2010,2,1,1,0,2,1,1,56,1,Franklin and Marshall College,2,0
5,09/23/2010,5,3,3,0,2,4,5,56,5,Franklin and Marshall College,5,0
4,09/18/2010,4,3,3,0,3,3,5,56,5,Franklin and Marshall College,4,0
5,08/15/2010,5,4,4,0,4,4,5,56,5,Franklin and Marshall College,5,0
4,08/12/2010,4,3,2,0,3,3,5,56,5,Franklin and Marshall College,5,0
2,07/10/2010,1,1,1,1,2,1,1,56,3,Franklin and Marshall College,2,0
5,04/10/2017,3,4,4,0,4,4,3,57,4,Colorado College,4,0
5,03/07/2017,5,4,5,0,4,4,5,57,4,Colorado College,5,0
5,01/04/2017,5,4,4,0,4,4,4,57,4,Colorado College,4,1
5,12/05/2016,4,4,5,0,4,5,5,57,5,Colorado College,4,0
5,11/11/2016,5,4,5,2,3,4,5,57,4,Colorado College,5,0
4,08/13/2016,4,5,5,1,4,5,5,57,4,Colorado College,5,0
4,05/03/2016,3,5,5,2,3,4,4,57,5,Colorado College,4,0
1,01/31/2016,5,4,5,1,3,4,5,57,5,Colorado College,5,1
1,01/31/2016,4,4,5,1,3,3,5,57,5,Colorado College,5,1
4,01/15/2016,5,4,5,3,3,5,5,57,3,Colorado College,4,0
4,01/11/2016,4,5,5,3,4,5,4,57,3,Colorado College,4,1
4,12/11/2015,4,4,5,3,3,4,5,57,5,Colorado College,3,1
5,10/18/2015,4,5,5,2,3,3,5,57,5,Colorado College,5,2
3,09/27/2015,4,3,4,1,2,5,4,57,3,Colorado College,3,1
5,04/04/2015,5,5,5,5,3,5,5,57,4,Colorado College,5,2
3,04/01/2015,4,4,4,3,3,4,4,57,4,Colorado College,3,0
4,03/07/2015,5,4,5,1,4,4,4,57,4,Colorado College,4,0
5,01/08/2015,5,5,5,6,3,4,5,57,5,Colorado College,5,0
4,12/14/2014,5,4,4,3,1,4,4,57,3,Colorado College,5,2
5,10/21/2014,5,5,5,8,1,4,4,57,3,Colorado College,4,0
4,10/20/2014,4,5,5,3,3,5,5,57,5,Colorado College,5,0
5,10/09/2014,4,4,4,3,1,5,5,57,5,Colorado College,5,2
5,10/09/2014,5,5,2,2,1,5,5,57,5,Colorado College,5,0
4,09/17/2014,4,4,5,3,4,4,5,57,4,Colorado College,4,0
5,07/09/2014,5,5,5,1,5,5,5,57,5,Colorado College,5,0
3,04/11/2014,4,5,5,2,4,5,5,57,5,Colorado College,5,1
3,03/16/2014,3,3,4,4,2,4,3,57,3,Colorado College,4,1
5,10/14/2012,5,5,5,1,5,5,5,57,5,Colorado College,5,1
5,10/06/2012,4,5,5,1,5,4,5,57,5,Colorado College,5,0
4,09/17/2012,4,5,4,1,3,4,5,57,5,Colorado College,4,0
5,03/28/2012,5,4,4,2,5,4,5,57,5,Colorado College,5,1
5,11/02/2011,5,5,5,0,5,5,5,57,5,Colorado College,5,1
4,10/18/2011,5,5,3,0,4,5,5,57,5,Colorado College,5,0
