clubs,date,facilities,food,happiness,helpful,internet,location,opportunities,reputation,school,social,unhelpful
5,03/30/2017,5,4,5,3,4,5,5,5,University of Southern California,5,4
4,03/29/2017,5,3,3,7,2,3,5,4,University of Southern California,5,2
5,03/19/2017,5,4,5,2,4,4,5,5,University of Southern California,5,0
5,03/06/2017,4,3,4,1,4,4,4,5,University of Southern California,4,2
2,02/28/2017,3,1,4,3,2,2,4,4,University of Southern California,4,2
3,01/27/2017,3,1,3,1,4,1,3,4,University of Southern California,2,8
3,01/27/2017,4,3,2,8,3,3,3,5,University of Southern California,2,9
5,01/25/2017,5,5,5,5,5,5,5,5,University of Southern California,5,0
5,01/05/2017,5,4,5,3,5,5,5,5,University of Southern California,5,1
5,01/05/2017,5,4,5,2,5,5,5,5,University of Southern California,5,1
4,01/05/2017,5,4,4,6,4,3,3,4,University of Southern California,5,0
5,01/02/2017,5,5,5,6,1,5,5,5,University of Southern California,5,0
5,12/29/2016,5,4,4,5,4,3,5,5,University of Southern California,5,0
5,12/22/2016,5,3,4,7,3,4,5,4,University of Southern California,5,0
5,12/14/2016,5,5,5,3,4,4,5,5,University of Southern California,5,0
5,12/14/2016,5,5,5,5,4,1,5,5,University of Southern California,5,0
5,12/07/2016,4,4,4,5,4,3,4,5,University of Southern California,4,2
5,11/28/2016,5,4,5,6,5,2,4,5,University of Southern California,5,23
5,11/19/2016,5,4,5,7,3,4,5,5,University of Southern California,5,0
5,11/16/2016,4,2,4,4,2,3,4,5,University of Southern California,4,0
5,11/15/2016,5,3,5,3,3,3,5,5,University of Southern California,5,1
5,11/12/2016,3,4,3,3,4,1,4,5,University of Southern California,3,2
5,11/11/2016,5,3,5,2,3,4,5,5,University of Southern California,5,0
5,11/07/2016,5,4,5,5,3,3,5,5,University of Southern California,5,4
4,11/04/2016,4,4,4,1,5,5,5,5,University of Southern California,4,0
5,11/03/2016,5,5,5,3,5,5,5,5,University of Southern California,5,0
5,11/01/2016,5,5,5,1,5,5,5,5,University of Southern California,5,1
5,10/23/2016,5,5,5,5,5,5,5,5,University of Southern California,5,0
5,10/09/2016,5,5,5,1,5,5,5,5,University of Southern California,5,0
5,08/23/2016,5,5,5,2,5,5,5,5,University of Southern California,5,4
5,08/23/2016,5,4,5,6,4,3,5,5,University of Southern California,5,3
5,07/31/2016,3,3,4,6,4,3,4,4,University of Southern California,4,2
5,07/25/2016,4,3,5,0,3,4,5,5,University of Southern California,5,0
5,06/23/2016,3,3,5,9,3,4,5,5,University of Southern California,4,0
5,06/17/2016,5,5,5,1,5,5,5,5,University of Southern California,5,1
5,06/01/2016,5,5,5,0,5,5,5,5,University of Southern California,5,1
5,05/31/2016,4,4,5,5,4,5,5,5,University of Southern California,5,0
3,05/22/2016,5,3,4,3,3,4,3,4,University of Southern California,5,2
5,05/20/2016,3,5,5,1,3,3,5,5,University of Southern California,4,2
4,05/18/2016,4,4,2,13,3,4,3,5,University of Southern California,4,6
4,05/16/2016,4,4,4,3,4,4,4,4,University of Southern California,4,0
5,05/11/2016,5,5,5,2,4,4,5,5,University of Southern California,5,2
4,05/10/2016,4,4,4,0,3,4,5,5,University of Southern California,5,2
5,05/05/2016,5,5,5,0,3,4,4,5,University of Southern California,5,2
5,05/02/2016,5,3,5,0,5,4,5,5,University of Southern California,5,2
5,04/28/2016,5,5,5,1,5,5,5,5,University of Southern California,5,2
4,04/26/2016,4,3,3,0,5,4,3,5,University of Southern California,4,2
5,04/14/2016,5,5,5,4,5,4,5,5,University of Southern California,5,0
5,04/13/2016,5,5,5,1,4,4,5,5,University of Southern California,5,3
4,04/12/2016,4,3,4,4,3,3,3,4,University of Southern California,4,2
5,04/11/2016,5,4,5,1,3,5,5,5,University of Southern California,5,1
5,03/30/2016,5,4,5,2,4,3,5,5,University of Southern California,5,2
5,03/22/2016,5,5,5,2,4,3,5,5,University of Southern California,5,3
5,03/21/2016,5,5,5,5,4,5,5,5,University of Southern California,5,2
5,02/18/2016,5,5,4,1,5,4,5,5,University of Southern California,5,3
4,02/09/2016,4,4,5,1,4,3,5,5,University of Southern California,5,4
5,01/26/2016,5,5,5,3,5,5,5,5,University of Southern California,5,3
5,01/21/2016,5,4,5,2,5,5,4,5,University of Southern California,5,2
5,01/14/2016,3,4,3,3,3,2,3,4,University of Southern California,4,2
5,01/11/2016,5,4,5,2,3,3,5,5,University of Southern California,5,2
3,01/06/2016,3,2,3,4,2,3,3,4,University of Southern California,3,3
5,01/03/2016,4,5,5,1,3,4,5,5,University of Southern California,5,2
5,12/28/2015,5,3,5,3,4,4,5,5,University of Southern California,5,1
5,12/24/2015,5,5,5,0,5,5,5,5,University of Southern California,5,2
5,12/14/2015,4,3,5,3,3,3,5,5,University of Southern California,5,0
5,12/09/2015,5,5,5,3,3,4,5,5,University of Southern California,5,1
5,12/08/2015,5,5,5,4,5,3,5,5,University of Southern California,5,3
5,11/21/2015,4,3,3,1,3,3,5,4,University of Southern California,4,1
5,11/20/2015,5,5,5,3,5,5,5,5,University of Southern California,5,2
5,11/19/2015,3,4,5,1,3,5,5,5,University of Southern California,4,1
5,11/18/2015,5,4,5,2,4,3,5,5,University of Southern California,5,1
5,11/18/2015,5,4,5,2,4,3,5,5,University of Southern California,5,2
5,11/17/2015,3,4,5,3,3,3,5,4,University of Southern California,3,0
5,11/15/2015,3,3,4,3,1,3,4,5,University of Southern California,4,0
5,11/12/2015,4,4,4,2,3,4,5,4,University of Southern California,5,1
3,11/10/2015,3,1,1,3,2,1,1,1,University of Southern California,2,22
3,11/01/2015,5,2,2,5,2,2,1,5,University of Southern California,4,4
3,10/26/2015,4,4,5,3,3,4,4,4,University of Southern California,5,1
4,10/25/2015,4,5,4,2,5,2,3,3,University of Southern California,5,1
5,10/22/2015,3,3,5,7,3,4,4,4,University of Southern California,4,0
4,10/22/2015,4,4,5,1,4,3,4,5,University of Southern California,5,0
5,10/22/2015,3,3,5,1,3,4,5,5,University of Southern California,4,1
5,10/21/2015,4,5,4,2,4,3,5,4,University of Southern California,4,0
5,10/21/2015,5,5,5,1,5,5,5,5,University of Southern California,5,0
5,10/13/2015,5,5,5,3,4,4,5,5,University of Southern California,5,0
5,10/13/2015,5,3,5,0,5,5,5,5,University of Southern California,5,0
5,10/03/2015,5,5,5,2,5,5,5,5,University of Southern California,5,0
5,09/25/2015,4,3,5,1,3,5,5,5,University of Southern California,5,0
4,09/01/2015,3,3,3,1,3,3,3,3,University of Southern California,4,11
5,08/24/2015,3,4,5,5,3,4,5,4,University of Southern California,4,1
5,08/15/2015,5,5,5,3,5,5,5,5,University of Southern California,5,0
5,08/15/2015,5,4,5,0,5,2,5,5,University of Southern California,5,0
5,08/10/2015,5,3,5,2,5,4,5,5,University of Southern California,5,1
5,08/02/2015,5,4,4,6,3,4,5,5,University of Southern California,4,1
3,07/23/2015,3,2,2,6,1,1,2,4,University of Southern California,3,10
5,07/21/2015,5,5,5,5,4,5,5,5,University of Southern California,5,0
5,07/02/2015,5,4,5,6,5,3,5,5,University of Southern California,5,1
5,06/27/2015,4,4,4,2,3,5,4,4,University of Southern California,4,0
5,05/28/2015,5,5,5,2,3,4,5,5,University of Southern California,5,0
5,05/24/2015,4,3,5,1,3,3,5,5,University of Southern California,4,1
4,05/15/2015,5,4,4,0,3,3,4,4,University of Southern California,5,3
4,05/07/2015,5,3,5,1,3,2,3,4,University of Southern California,5,1
5,04/28/2015,4,3,4,1,3,3,4,4,University of Southern California,5,3
5,04/22/2015,4,1,4,2,3,1,4,5,University of Southern California,5,5
5,04/20/2015,4,4,5,1,3,3,4,5,University of Southern California,5,3
3,04/18/2015,4,4,3,4,3,2,3,5,University of Southern California,4,3
5,04/15/2015,4,3,4,1,2,1,4,5,University of Southern California,4,0
5,04/07/2015,4,3,5,2,3,3,5,4,University of Southern California,5,0
5,03/24/2015,4,3,5,3,3,3,4,4,University of Southern California,5,0
5,03/21/2015,5,3,4,1,5,3,3,5,University of Southern California,4,2
5,03/19/2015,5,4,5,3,5,3,5,5,University of Southern California,5,0
5,03/08/2015,5,4,5,2,4,5,5,5,University of Southern California,5,0
5,02/10/2015,5,4,5,0,5,4,5,5,University of Southern California,5,0
5,01/16/2015,5,4,5,0,2,5,5,4,University of Southern California,5,0
5,01/13/2015,4,5,5,3,4,4,5,5,University of Southern California,5,0
5,01/09/2015,4,3,3,8,3,3,4,5,University of Southern California,4,1
4,01/06/2015,4,4,5,1,4,5,5,4,University of Southern California,4,3
5,01/02/2015,4,4,5,8,3,3,5,5,University of Southern California,5,7
5,12/26/2014,5,3,5,3,5,3,5,5,University of Southern California,5,0
5,12/26/2014,5,4,5,0,4,4,5,5,University of Southern California,5,0
5,12/23/2014,5,5,5,2,5,5,5,5,University of Southern California,5,3
5,12/21/2014,5,5,5,2,3,4,5,5,University of Southern California,5,1
5,12/19/2014,3,3,5,1,1,4,5,5,University of Southern California,4,1
5,12/18/2014,5,3,5,2,5,5,5,5,University of Southern California,5,0
5,12/14/2014,5,4,5,0,3,5,5,5,University of Southern California,5,0
5,12/13/2014,5,5,5,1,5,5,5,5,University of Southern California,5,0
3,12/12/2014,4,2,4,3,2,2,2,4,University of Southern California,4,2
4,12/09/2014,4,3,5,2,3,3,5,5,University of Southern California,4,1
5,12/08/2014,5,4,5,2,5,4,5,5,University of Southern California,5,0
5,12/08/2014,5,5,5,1,5,5,5,5,University of Southern California,5,1
5,12/07/2014,5,5,5,0,5,5,5,5,University of Southern California,5,3
5,12/06/2014,4,3,3,2,2,5,4,5,University of Southern California,5,0
5,12/02/2014,4,4,5,1,4,4,4,4,University of Southern California,4,2
5,11/27/2014,5,3,5,1,5,2,5,5,University of Southern California,5,1
5,11/21/2014,5,5,5,1,3,4,5,5,University of Southern California,5,0
5,11/18/2014,5,4,5,3,4,4,5,5,University of Southern California,5,0
5,11/18/2014,4,4,5,3,4,3,5,3,University of Southern California,4,0
5,11/17/2014,5,4,5,2,3,5,5,5,University of Southern California,5,2
5,11/15/2014,5,3,5,0,4,3,4,5,University of Southern California,5,0
4,11/14/2014,4,3,4,1,5,5,5,4,University of Southern California,5,1
5,11/13/2014,5,5,5,0,3,5,5,5,University of Southern California,5,1
5,11/11/2014,5,5,5,1,5,5,5,5,University of Southern California,5,0
5,11/11/2014,5,4,5,1,4,4,5,5,University of Southern California,5,0
5,11/10/2014,5,5,5,0,5,5,5,5,University of Southern California,5,0
5,11/10/2014,4,4,4,0,4,4,5,5,University of Southern California,4,1
5,11/10/2014,5,5,5,0,4,4,5,5,University of Southern California,5,1
1,11/09/2014,3,1,3,7,1,1,1,5,University of Southern California,2,11
5,11/06/2014,5,5,5,1,5,4,5,5,University of Southern California,5,3
5,11/05/2014,3,5,5,0,5,3,5,5,University of Southern California,4,1
4,10/31/2014,5,1,3,8,4,1,3,3,University of Southern California,4,26
5,10/30/2014,3,4,5,10,4,3,5,5,University of Southern California,4,0
5,10/29/2014,5,4,5,6,5,5,5,5,University of Southern California,5,4
5,10/26/2014,5,5,5,7,5,5,5,5,University of Southern California,5,2
3,10/25/2014,5,3,5,4,5,4,5,4,University of Southern California,5,2
5,10/24/2014,5,3,3,5,3,4,4,5,University of Southern California,5,3
3,10/22/2014,3,3,3,3,3,2,2,5,University of Southern California,3,10
5,10/15/2014,5,4,5,2,4,4,5,5,University of Southern California,5,0
5,10/14/2014,4,4,4,4,4,4,4,5,University of Southern California,5,0
1,10/13/2014,1,4,1,4,1,1,1,5,University of Southern California,3,5
5,10/12/2014,5,5,5,4,5,5,5,5,University of Southern California,5,0
5,10/10/2014,3,4,5,3,3,4,4,5,University of Southern California,4,0
5,10/09/2014,5,5,5,1,5,5,5,5,University of Southern California,5,3
5,10/09/2014,5,4,5,4,4,4,5,5,University of Southern California,5,0
5,10/09/2014,5,5,5,2,5,5,5,5,University of Southern California,5,0
5,10/06/2014,5,5,5,3,5,5,5,5,University of Southern California,5,4
5,10/04/2014,5,5,5,4,3,5,5,5,University of Southern California,5,0
5,10/03/2014,4,4,4,1,4,5,5,5,University of Southern California,5,0
5,10/02/2014,4,3,5,1,3,3,5,4,University of Southern California,5,2
5,10/02/2014,5,4,5,1,4,2,5,5,University of Southern California,5,2
5,09/28/2014,4,3,4,1,4,2,4,4,University of Southern California,5,4
5,09/25/2014,5,3,5,2,2,3,5,5,University of Southern California,5,0
5,09/19/2014,5,5,5,2,5,5,5,5,University of Southern California,5,2
5,09/19/2014,5,5,5,1,5,5,5,5,University of Southern California,5,1
5,09/17/2014,5,5,5,1,3,3,4,4,University of Southern California,5,1
4,09/11/2014,3,4,3,0,5,2,5,5,University of Southern California,3,1
5,08/26/2014,5,4,5,2,4,5,5,5,University of Southern California,5,1
2,08/16/2014,3,1,1,3,3,1,1,2,University of Southern California,2,1
5,08/13/2014,5,5,5,0,5,5,5,5,University of Southern California,5,1
4,07/21/2014,5,4,4,1,4,4,5,4,University of Southern California,5,0
5,07/12/2014,5,5,5,0,5,3,5,5,University of Southern California,5,0
5,07/09/2014,5,5,5,0,5,4,1,5,University of Southern California,5,1
5,05/23/2014,5,4,5,1,5,4,5,5,University of Southern California,5,0
3,05/11/2014,4,4,3,1,4,4,5,3,University of Southern California,4,0
5,05/04/2014,5,5,5,0,5,5,5,5,University of Southern California,5,0
5,04/30/2014,5,5,5,0,4,5,5,5,University of Southern California,5,0
5,04/28/2014,5,5,5,1,5,5,5,5,University of Southern California,5,0
5,04/28/2014,4,5,5,0,4,5,5,5,University of Southern California,5,0
5,04/23/2014,5,4,5,1,4,4,3,4,University of Southern California,5,0
4,07/01/2017,4,4,4,2,5,4,4,5,Johns Hopkins University,4,0
4,03/07/2017,3,3,2,4,2,2,4,5,Johns Hopkins University,3,1
5,12/14/2016,5,5,5,0,5,4,5,5,Johns Hopkins University,5,1
5,12/08/2016,5,5,5,4,5,5,5,5,Johns Hopkins University,5,0
2,09/29/2016,4,2,2,4,5,2,2,5,Johns Hopkins University,2,2
4,05/19/2016,4,4,4,4,5,3,5,5,Johns Hopkins University,4,1
4,02/09/2016,5,5,4,3,5,4,5,5,Johns Hopkins University,4,0
4,10/09/2015,5,5,5,2,5,4,5,5,Johns Hopkins University,4,1
5,09/18/2015,5,4,5,4,4,4,4,5,Johns Hopkins University,5,1
5,08/26/2015,5,5,5,7,5,5,5,5,Johns Hopkins University,5,2
3,06/22/2015,4,4,4,1,4,2,3,5,Johns Hopkins University,4,1
5,01/27/2015,5,4,4,1,5,4,5,5,Johns Hopkins University,5,1
4,01/15/2015,5,3,4,3,4,4,5,5,Johns Hopkins University,3,6
4,12/25/2014,5,5,4,7,3,3,4,5,Johns Hopkins University,3,1
5,11/16/2014,5,5,5,0,5,5,5,5,Johns Hopkins University,5,0
3,09/22/2014,4,3,3,4,2,3,4,5,Johns Hopkins University,3,0
4,09/17/2014,5,5,5,3,4,3,4,5,Johns Hopkins University,4,0
5,09/07/2014,5,5,5,1,5,5,5,5,Johns Hopkins University,5,2
4,04/28/2014,5,1,5,3,5,5,4,5,Johns Hopkins University,3,3
5,11/22/2013,5,4,3,3,3,4,5,5,Johns Hopkins University,5,1
4,11/15/2013,3,3,1,3,1,3,1,5,Johns Hopkins University,3,9
5,04/01/2013,5,3,4,0,5,4,5,5,Johns Hopkins University,5,0
5,11/14/2012,5,4,5,2,4,5,5,5,Johns Hopkins University,5,2
2,09/28/2012,1,1,2,3,2,1,1,3,Johns Hopkins University,2,4
5,05/25/2012,5,2,4,0,5,4,5,5,Johns Hopkins University,5,1
5,04/01/2012,5,5,5,0,5,5,5,5,Johns Hopkins University,5,1
4,03/26/2012,3,3,4,0,5,4,5,5,Johns Hopkins University,4,1
4,03/12/2012,4,3,3,1,3,4,5,5,Johns Hopkins University,5,0
3,01/23/2012,4,2,3,0,4,3,5,4,Johns Hopkins University,4,0
5,01/04/2012,2,3,2,0,4,4,5,5,Johns Hopkins University,4,0
4,12/21/2011,4,2,2,0,3,3,1,5,Johns Hopkins University,4,0
4,11/29/2011,3,1,1,0,1,3,1,5,Johns Hopkins University,3,0
4,11/14/2011,4,3,3,0,5,4,5,4,Johns Hopkins University,4,2
4,11/13/2011,4,3,3,0,4,2,5,5,Johns Hopkins University,4,0
4,11/07/2011,5,4,3,0,2,4,5,5,Johns Hopkins University,5,0
5,11/01/2011,5,4,4,0,5,5,5,4,Johns Hopkins University,5,0
5,10/27/2011,5,5,3,0,3,5,5,5,Johns Hopkins University,5,0
5,10/12/2011,5,3,4,0,3,1,5,5,Johns Hopkins University,5,1
5,09/30/2011,5,5,5,0,5,5,5,5,Johns Hopkins University,5,1
3,09/26/2011,5,2,3,2,4,4,5,5,Johns Hopkins University,5,0
5,09/05/2011,5,2,3,0,4,5,3,5,Johns Hopkins University,5,0
1,08/03/2011,5,1,1,0,2,4,1,5,Johns Hopkins University,5,0
5,07/01/2011,5,5,5,0,5,5,5,5,Johns Hopkins University,5,0
5,05/23/2011,5,5,3,1,5,5,5,5,Johns Hopkins University,5,0
5,05/11/2011,1,1,3,0,5,2,3,5,Johns Hopkins University,3,0
5,05/07/2011,4,4,5,0,5,5,5,5,Johns Hopkins University,5,0
5,05/04/2011,4,4,4,0,4,4,5,5,Johns Hopkins University,5,0
4,03/31/2011,5,2,3,2,4,3,3,4,Johns Hopkins University,5,1
5,03/29/2011,5,5,5,0,3,5,5,5,Johns Hopkins University,5,0
5,03/07/2011,5,4,4,0,4,2,5,5,Johns Hopkins University,5,0
5,01/19/2011,5,4,4,0,5,4,5,5,Johns Hopkins University,5,0
4,12/30/2010,4,3,2,0,3,5,5,5,Johns Hopkins University,5,0
5,12/12/2010,5,5,5,0,5,4,5,5,Johns Hopkins University,5,0
5,11/07/2010,5,5,5,0,5,5,5,5,Johns Hopkins University,5,0
5,08/29/2010,3,2,3,1,4,3,5,5,Johns Hopkins University,4,0
4,07/25/2010,4,4,4,0,4,4,5,5,Johns Hopkins University,4,0
5,07/20/2010,5,4,5,0,5,5,5,5,Johns Hopkins University,5,1
5,06/12/2010,5,3,3,1,3,4,5,5,Johns Hopkins University,5,0
4,05/25/2010,4,3,2,0,5,3,5,5,Johns Hopkins University,4,0
3,05/21/2010,1,3,4,0,4,5,5,5,Johns Hopkins University,3,0
5,05/18/2010,5,4,4,0,4,5,5,5,Johns Hopkins University,5,0
5,05/17/2010,5,4,4,0,3,4,5,4,Johns Hopkins University,5,0
4,05/03/2010,3,3,2,0,4,4,1,5,Johns Hopkins University,4,0
3,04/29/2010,4,3,2,0,5,3,1,5,Johns Hopkins University,5,0
5,04/27/2010,5,5,3,0,4,5,5,5,Johns Hopkins University,5,0
5,04/25/2010,5,3,3,0,4,4,5,5,Johns Hopkins University,5,0
4,07/26/2017,4,3,5,0,4,5,3,5,Emory University,4,0
4,07/25/2017,4,3,4,0,3,4,4,5,Emory University,3,0
4,07/05/2017,4,3,5,0,3,4,4,5,Emory University,4,0
4,06/18/2017,2,3,1,1,2,3,5,4,Emory University,1,0
5,05/10/2017,4,4,5,0,3,5,5,5,Emory University,4,1
4,04/29/2017,5,3,5,0,4,5,4,5,Emory University,5,0
4,03/30/2017,5,3,5,0,2,5,5,5,Emory University,3,0
4,02/21/2017,5,2,4,3,3,5,5,4,Emory University,3,1
4,01/24/2017,5,5,3,1,2,5,4,5,Emory University,4,0
5,01/21/2017,5,5,1,0,5,1,5,5,Emory University,1,2
5,01/18/2017,5,3,5,1,5,4,5,5,Emory University,5,0
5,12/22/2016,5,4,5,0,4,4,5,5,Emory University,4,0
4,12/21/2016,4,3,4,1,5,5,5,5,Emory University,4,1
5,12/20/2016,5,3,4,5,4,5,5,5,Emory University,3,2
4,12/16/2016,3,2,4,1,4,4,4,5,Emory University,3,1
5,12/13/2016,5,3,4,2,4,5,5,5,Emory University,5,1
2,12/09/2016,5,3,4,1,3,4,5,5,Emory University,4,0
4,11/28/2016,4,3,4,2,3,4,5,4,Emory University,3,0
4,11/15/2016,5,4,4,3,4,4,4,5,Emory University,3,0
5,11/14/2016,5,4,5,1,4,5,5,5,Emory University,4,0
3,11/04/2016,5,3,2,2,3,4,3,5,Emory University,5,0
5,10/25/2016,5,3,5,0,5,5,5,5,Emory University,5,0
3,10/21/2016,4,3,2,1,2,3,3,4,Emory University,4,5
3,10/11/2016,5,4,3,1,4,4,3,4,Emory University,5,0
5,08/25/2016,5,5,5,1,5,5,5,5,Emory University,5,0
5,08/24/2016,4,5,5,0,3,5,5,5,Emory University,4,0
5,08/24/2016,4,3,3,0,5,5,4,5,Emory University,4,0
5,08/23/2016,5,4,5,0,5,4,5,4,Emory University,5,0
5,07/02/2016,5,3,5,1,4,4,5,5,Emory University,5,0
2,06/30/2016,5,2,3,3,5,3,3,4,Emory University,5,0
4,06/23/2016,5,4,2,1,3,5,5,5,Emory University,5,0
3,06/07/2016,4,3,3,1,3,4,3,4,Emory University,4,1
4,06/03/2016,4,3,3,3,3,4,3,4,Emory University,4,0
4,05/02/2016,5,2,4,5,4,5,5,5,Emory University,5,0
5,05/02/2016,5,4,5,0,4,4,5,5,Emory University,5,1
5,04/30/2016,5,1,5,2,4,5,5,5,Emory University,5,1
5,04/26/2016,5,5,5,0,4,5,5,5,Emory University,5,1
5,04/23/2016,5,3,4,0,3,5,5,5,Emory University,5,0
4,04/17/2016,5,3,1,3,5,5,4,4,Emory University,5,1
4,04/13/2016,5,4,4,4,3,4,4,5,Emory University,5,1
5,03/25/2016,5,5,5,0,5,5,5,5,Emory University,5,0
4,01/13/2016,5,4,4,1,4,5,5,4,Emory University,5,0
4,01/13/2016,5,3,3,0,3,4,4,5,Emory University,5,0
5,01/09/2016,4,4,3,0,3,3,5,4,Emory University,4,1
3,01/03/2016,5,3,4,2,3,4,3,4,Emory University,5,0
5,12/23/2015,5,4,5,0,4,5,5,5,Emory University,5,2
4,12/14/2015,5,1,3,0,2,3,2,1,Emory University,5,5
5,12/06/2015,5,4,5,0,5,5,5,5,Emory University,5,1
4,11/17/2015,5,4,4,2,3,4,5,5,Emory University,5,0
5,10/26/2015,5,4,4,6,2,5,5,5,Emory University,5,1
5,10/06/2015,5,5,5,1,5,5,5,5,Emory University,5,0
4,09/25/2015,4,4,4,1,3,4,5,5,Emory University,5,0
5,09/01/2015,4,5,3,3,5,5,4,4,Emory University,4,0
4,08/31/2015,4,3,4,1,4,4,5,4,Emory University,4,2
4,08/30/2015,4,3,1,1,4,3,2,4,Emory University,5,0
5,08/03/2015,5,4,5,3,3,4,5,5,Emory University,5,1
1,07/28/2015,4,3,3,0,3,2,2,4,Emory University,5,8
4,07/08/2015,5,2,2,2,2,4,3,5,Emory University,5,1
4,06/29/2015,5,3,4,1,4,4,4,4,Emory University,5,1
4,04/15/2015,5,4,4,8,4,4,5,5,Emory University,5,1
4,03/24/2015,4,3,4,2,3,4,4,5,Emory University,5,0
4,03/19/2015,4,1,4,4,3,4,4,5,Emory University,5,0
5,02/09/2015,5,3,4,8,3,4,4,4,Emory University,5,1
4,01/22/2015,3,5,2,1,3,3,3,3,Emory University,4,1
5,12/26/2014,5,5,5,9,5,5,5,5,Emory University,5,5
5,12/21/2014,5,5,5,6,5,5,5,5,Emory University,5,2
5,12/18/2014,5,5,5,6,5,5,5,5,Emory University,5,2
5,12/16/2014,5,5,5,5,5,5,5,5,Emory University,5,1
5,12/16/2014,5,5,5,5,5,5,5,5,Emory University,5,1
4,12/04/2014,3,2,2,5,3,5,2,4,Emory University,4,11
4,12/01/2014,5,2,1,7,3,3,1,3,Emory University,5,16
4,12/01/2014,5,4,5,6,3,4,5,4,Emory University,5,0
4,11/24/2014,5,3,4,7,5,4,4,5,Emory University,5,2
4,11/17/2014,5,3,4,6,3,5,5,5,Emory University,5,1
5,11/11/2014,5,5,5,5,5,5,5,5,Emory University,5,1
4,11/11/2014,4,3,4,7,4,5,5,5,Emory University,5,0
5,11/06/2014,5,5,5,7,5,5,5,5,Emory University,5,1
5,10/31/2014,5,4,4,3,4,3,5,5,Emory University,5,1
4,10/29/2014,5,3,3,4,2,4,4,5,Emory University,5,1
5,10/18/2014,5,5,4,4,3,4,4,5,Emory University,5,1
3,10/17/2014,5,5,5,1,4,4,5,4,Emory University,5,0
4,10/16/2014,5,3,4,0,3,4,5,4,Emory University,5,0
5,10/14/2014,5,5,5,2,5,4,5,5,Emory University,5,0
5,09/28/2014,5,5,5,0,5,5,5,5,Emory University,5,0
5,09/27/2014,5,5,5,1,5,5,4,5,Emory University,5,0
5,05/27/2014,5,5,5,0,4,5,5,5,Emory University,5,1
3,04/07/2014,5,5,5,0,5,4,5,5,Emory University,5,0
4,04/04/2014,4,2,1,0,5,4,3,5,Emory University,4,0
5,03/25/2014,5,4,5,0,5,5,1,5,Emory University,5,0
5,02/23/2014,5,5,5,0,4,5,5,5,Emory University,5,0
5,01/09/2014,5,5,5,0,5,5,5,5,Emory University,5,0
5,12/24/2013,5,3,3,0,5,5,5,5,Emory University,5,0
5,12/02/2013,5,5,5,0,5,5,5,5,Emory University,5,0
4,11/10/2013,4,5,4,0,5,5,5,4,Emory University,5,0
5,10/28/2013,5,3,4,0,5,5,5,5,Emory University,5,0
5,10/27/2013,5,2,4,0,3,5,5,5,Emory University,5,0
5,09/03/2013,5,4,5,0,3,5,5,5,Emory University,5,0
5,08/30/2013,5,5,5,0,5,5,5,5,Emory University,5,0
5,08/29/2013,5,5,5,0,5,5,5,5,Emory University,5,0
5,04/23/2013,4,4,4,0,4,5,5,5,Emory University,5,0
5,02/24/2013,5,4,5,0,5,5,5,5,Emory University,5,0
4,01/21/2013,5,5,5,0,4,4,5,5,Emory University,5,0
5,01/08/2013,5,5,5,0,5,5,5,5,Emory University,5,0
5,12/09/2012,5,5,5,0,5,5,5,5,Emory University,5,0
5,12/03/2012,5,3,4,0,5,4,5,5,Emory University,5,0
5,11/28/2012,5,3,5,0,5,5,5,5,Emory University,5,0
4,11/28/2012,5,2,4,0,5,5,5,5,Emory University,5,0
4,11/18/2012,5,5,5,1,4,4,1,5,Emory University,5,0
5,11/18/2012,5,2,4,0,4,4,3,4,Emory University,5,0
4,11/13/2012,5,4,4,0,4,4,5,5,Emory University,5,0
5,11/05/2012,5,3,4,0,4,5,5,5,Emory University,5,0
5,11/05/2012,5,5,5,0,5,5,5,5,Emory University,5,0
3,10/28/2012,5,2,3,0,4,4,5,5,Emory University,5,0
4,10/19/2012,5,3,4,0,3,4,5,4,Emory University,4,0
4,10/17/2012,5,4,4,0,5,4,5,4,Emory University,5,0
5,10/09/2012,5,3,3,0,4,5,5,5,Emory University,5,0
5,09/30/2012,5,2,5,0,5,5,5,5,Emory University,5,0
5,08/14/2012,5,5,4,0,5,5,5,5,Emory University,5,0
